"","EntryPublished","the_day","posted_on_YT","keyword","video_ID","yt_long_ID","channel name","EntryURL","region","RSS"
"1969","April 10, 2024 at 04:12AM","2024-04-10","2024-04-10T07:50:04Z","gender identity","NpIQeKo-Ctc","UCm0yTweyAa0PwEIp0l3N_gA","TalkTV","https://www.youtube.com/watch?v=NpIQeKo-Ctc","all regions",14792114867614312448
"1970","August 21, 2024 at 11:53PM","2024-08-21","2024-08-22T03:46:42Z","transgender","npJsHBiygN4","UCwuZjWoiT30kDTz0G41Y8gQ","WMUR-TV","https://www.youtube.com/watch?v=npJsHBiygN4","all regions",1916116072231156224
"1971","August 21, 2024 at 11:57PM","2024-08-21","2024-08-22T03:46:42Z","transgender","npJsHBiygN4","UCwuZjWoiT30kDTz0G41Y8gQ","WMUR-TV","https://www.youtube.com/watch?v=npJsHBiygN4","USA",11193014132467406848
"1972","April 15, 2024 at 09:31AM","2024-04-15","2024-04-15T13:21:10Z","biological sex","NpNKtR8XPwg","UC4xYcejEglOusOraL07nzdg","12 News","https://www.youtube.com/watch?v=NpNKtR8XPwg","all regions",17630397442231169024
"1973","February 20, 2024 at 05:12AM","2024-02-20","2024-02-20T09:52:41Z","transgender","NpQ0vpUP-mU","UCO0akufu9MOzyz3nvGIXAAw","Sky News Australia","https://www.youtube.com/watch?v=NpQ0vpUP-mU","all regions",1916116072231156224
"1974","July 16, 2024 at 06:48PM","2024-07-16","2024-07-16T22:44:23Z","biological sex","Nq_ddHpsN2g","UCnwI-VN5jXWIGQKOI9PMDMw","WPRI","https://www.youtube.com/watch?v=Nq_ddHpsN2g","all regions",17630397442231169024
"1975","September 25, 2024 at 08:14AM","2024-09-25","2024-09-25T12:04:37Z","transgender","NqC_aemNyj0","UCm0yTweyAa0PwEIp0l3N_gA","TalkTV","https://www.youtube.com/watch?v=NqC_aemNyj0","all regions",1916116072231156224
"1976","September 25, 2024 at 08:14AM","2024-09-25","2024-09-25T12:04:37Z","transgender","NqC_aemNyj0","UCm0yTweyAa0PwEIp0l3N_gA","TalkTV","https://www.youtube.com/watch?v=NqC_aemNyj0","USA",11193014132467406848
"1977","January 06, 2024 at 04:13PM","2024-01-06","2024-01-06T21:00:10Z","gender ideology","NQH31UCxZiw","UCg40OxZ1GYh3u3jBntB6DLg","Forbes Breaking News","https://www.youtube.com/watch?v=NQH31UCxZiw",NA,8717893479030415360
"1978","July 25, 2024 at 01:18PM","2024-07-25","2024-07-25T17:13:17Z","transgender","Nr9RTYAscYA","UCgBAPAcLsh_MAPvJprIz89w","Aaj TV Official","https://www.youtube.com/watch?v=Nr9RTYAscYA","USA",11193014132467406848
"1979","March 16, 2024 at 02:40PM","2024-03-16","2024-03-16T18:30:38Z","transgender","nrE-1uLAiYU","UCm0yTweyAa0PwEIp0l3N_gA","TalkTV","https://www.youtube.com/watch?v=nrE-1uLAiYU","all regions",1916116072231156224
"1980","March 16, 2024 at 02:37PM","2024-03-16","2024-03-16T18:30:38Z","transgender","nrE-1uLAiYU","UCm0yTweyAa0PwEIp0l3N_gA","TalkTV","https://www.youtube.com/watch?v=nrE-1uLAiYU","USA",11193014132467406848
"1981","April 23, 2024 at 09:29AM","2024-04-23","2024-04-23T13:18:35Z","transgender","nS2PH9zptd8","UCt4O2fgybgf4TMSU3bsb8Rg","The Texas Tribune","https://www.youtube.com/watch?v=nS2PH9zptd8","all regions",1916116072231156224
"1982","December 22, 2024 at 09:40AM","2024-12-22","2024-12-22T02:36:44Z","transgender","nsNQw3nVaBE","UC3-CIE_PQp90hCCD_6js7Yw","NLL | National Lacrosse League","https://www.youtube.com/watch?v=nsNQw3nVaBE","all regions",1916116072231156224
"1983","April 04, 2024 at 05:21PM","2024-04-04","2024-04-04T21:13:55Z","biological sex","nSvRfftN7kQ","UCczdiIilpYSmiF074WMCNiA","KETV NewsWatch 7","https://www.youtube.com/watch?v=nSvRfftN7kQ","all regions",17630397442231169024
"1984","April 04, 2024 at 05:21PM","2024-04-04","2024-04-04T21:13:55Z","biological sex","nSvRfftN7kQ","UCczdiIilpYSmiF074WMCNiA","KETV NewsWatch 7","https://www.youtube.com/watch?v=nSvRfftN7kQ","USA",16843718063138846720
"1985","August 27, 2024 at 04:12AM","2024-08-27","2024-08-27T04:30:06Z","transgenderism","nuf1vEasX7U","UC4OqEJz6oABzz_7nu29zF3A","FOX 26 Houston","https://www.youtube.com/watch?v=nuf1vEasX7U",NA,15658552694435684352
"1986","December 05, 2024 at 08:10AM","2024-12-05","2024-12-05T06:45:00Z","transgenderism","NVi1Ly-WqU8","UCXIJgqnII2ZOINSWNOGFThA","Fox News","https://www.youtube.com/watch?v=NVi1Ly-WqU8",NA,15658552694435684352
"1987","February 23, 2024 at 05:43PM","2024-02-23","2024-02-23T22:32:31Z","transgender","nvjTV43U0Xw","UCsrg5ES0mQsax9Q3FlUe0OA","WFIU & WTIU News","https://www.youtube.com/watch?v=nvjTV43U0Xw","all regions",1916116072231156224
"1988","March 21, 2024 at 01:47AM","2024-03-21","2024-03-21T05:39:36Z","gender ideology","nvyBp9-pg-I","UCO0akufu9MOzyz3nvGIXAAw","Sky News Australia","https://www.youtube.com/watch?v=nvyBp9-pg-I",NA,8717893479030415360
"1989","November 21, 2024 at 01:02PM","2024-11-21","2024-11-21T05:57:20Z","transgender","NX6j_lzmeW4","UCkH1uDkyuO9sVjSqdqBygOg","CBS LA","https://www.youtube.com/watch?v=NX6j_lzmeW4","USA",11193014132467406848
"1990","December 04, 2024 at 03:36PM","2024-12-04","2024-12-04T20:22:34Z","transgender","nxdz-3wQjec","UCExxWMXIf8UR5xb4eQTdh7A","KREM 2 News","https://www.youtube.com/watch?v=nxdz-3wQjec","all regions",1916116072231156224
"1991","December 04, 2024 at 03:36PM","2024-12-04","2024-12-04T20:22:34Z","transgender","nxdz-3wQjec","UCExxWMXIf8UR5xb4eQTdh7A","KREM 2 News","https://www.youtube.com/watch?v=nxdz-3wQjec","USA",11193014132467406848
"1992","June 30, 2024 at 07:00AM","2024-06-30","2024-06-30T10:52:10Z","gender ideology","nxTTIGA0b4k","UC0vn8ISa4LKMunLbzaXLnOQ","GBNews","https://www.youtube.com/watch?v=nxTTIGA0b4k",NA,8717893479030415360
"1993","June 30, 2024 at 07:00AM","2024-06-30","2024-06-30T10:52:10Z","transgenderism","nxTTIGA0b4k","UC0vn8ISa4LKMunLbzaXLnOQ","GBNews","https://www.youtube.com/watch?v=nxTTIGA0b4k",NA,15658552694435684352
"1994","August 17, 2024 at 02:26AM","2024-08-17","2024-08-17T00:08:15Z","transgender","NydMVlJw3sE","UC00SLi9yOR6iJXX-_cU2APg","Next 9NEWS","https://www.youtube.com/watch?v=NydMVlJw3sE","all regions",1916116072231156224
"1995","August 16, 2024 at 08:20PM","2024-08-16","2024-08-17T00:08:15Z","transgender","NydMVlJw3sE","UC00SLi9yOR6iJXX-_cU2APg","Next 9NEWS","https://www.youtube.com/watch?v=NydMVlJw3sE","USA",11193014132467406848
"1996","November 15, 2024 at 12:51AM","2024-11-15","2024-11-14T23:49:05Z","gender identity","NYkjsFXIFjk","UCkr9qZ5tj9dGd7JvE3a8X4Q","WLWT","https://www.youtube.com/watch?v=NYkjsFXIFjk","all regions",14792114867614312448
"1997","November 15, 2024 at 12:51AM","2024-11-15","2024-11-14T23:49:05Z","gender identity","NYkjsFXIFjk","UCkr9qZ5tj9dGd7JvE3a8X4Q","WLWT","https://www.youtube.com/watch?v=NYkjsFXIFjk","USA",4028362110021709824
"1998","July 18, 2024 at 01:35PM","2024-07-18","2024-07-18T05:26:22Z","gender identity","NykU86Z9UwE","UCO0akufu9MOzyz3nvGIXAAw","Sky News Australia","https://www.youtube.com/watch?v=NykU86Z9UwE","all regions",14792114867614312448
"1999","March 15, 2024 at 12:21AM","2024-03-15","2024-03-15T03:33:53Z","transgender","Nyl_0g44qT8","UCWElIIlFx2JiyI9UVrbrEcw","Atlanta News First ","https://www.youtube.com/watch?v=Nyl_0g44qT8","all regions",1916116072231156224
"2000","December 23, 2024 at 12:37AM","2024-12-23","2024-12-23T05:30:20Z","transgender","NYr0wpbY03I","UCuyRsHZILrU7ZDIAbGASHdA","ThePrint","https://www.youtube.com/watch?v=NYr0wpbY03I","USA",11193014132467406848
"2001","December 23, 2024 at 12:37AM","2024-12-23","2024-12-23T05:30:20Z","transgender","NYr0wpbY03I","UCuyRsHZILrU7ZDIAbGASHdA","ThePrint","https://www.youtube.com/watch?v=NYr0wpbY03I","all regions",1916116072231156224
"2002","June 17, 2024 at 06:25PM","2024-06-17","2024-06-17T15:30:07Z","gender ideology","NzaTNqe_phY","UCm0yTweyAa0PwEIp0l3N_gA","TalkTV","https://www.youtube.com/watch?v=NzaTNqe_phY",NA,8717893479030415360
"2003","May 26, 2024 at 06:40PM","2024-05-26","2024-05-26T22:26:28Z","transgender","o_UvWrdfv-o","UCeY0bbntWzzVIaj2z3QigXg","NBC News","https://www.youtube.com/watch?v=o_UvWrdfv-o","all regions",1916116072231156224
"2004","May 26, 2024 at 06:40PM","2024-05-26","2024-05-26T22:26:28Z","transgender","o_UvWrdfv-o","UCeY0bbntWzzVIaj2z3QigXg","NBC News","https://www.youtube.com/watch?v=o_UvWrdfv-o","USA",11193014132467406848
"2005","February 21, 2024 at 03:46AM","2024-02-21","2024-02-21T02:21:56Z","gender identity","O_zAAF-rry8","UC00SLi9yOR6iJXX-_cU2APg","Next 9NEWS","https://www.youtube.com/watch?v=O_zAAF-rry8","all regions",14792114867614312448
"2006","May 06, 2024 at 05:32PM","2024-05-06","2024-05-06T15:00:19Z","biological sex","O-IaZSzGNsM","UCm0yTweyAa0PwEIp0l3N_gA","TalkTV","https://www.youtube.com/watch?v=O-IaZSzGNsM","all regions",17630397442231169024
"2007","August 07, 2024 at 01:29AM","2024-08-07","2024-08-07T05:24:42Z","gender identity","o005rCsDv-M","UCHfF8wFnipMeDpJf8OmMxDg","FOX 11 Los Angeles","https://www.youtube.com/watch?v=o005rCsDv-M","USA",4028362110021709824
"2008","August 07, 2024 at 01:29AM","2024-08-07","2024-08-07T05:24:42Z","gender identity","o005rCsDv-M","UCHfF8wFnipMeDpJf8OmMxDg","FOX 11 Los Angeles","https://www.youtube.com/watch?v=o005rCsDv-M","all regions",14792114867614312448
"2009","March 06, 2024 at 02:48PM","2024-03-06","2024-03-06T19:20:58Z","transgender","O0Xlnpn78ts","UCNZyLULUQBp5e9Q1cKtvk6Q","CBS New York","https://www.youtube.com/watch?v=O0Xlnpn78ts","all regions",1916116072231156224
"2010","March 06, 2024 at 02:48PM","2024-03-06","2024-03-06T19:20:58Z","biological sex","O0Xlnpn78ts","UCNZyLULUQBp5e9Q1cKtvk6Q","CBS New York","https://www.youtube.com/watch?v=O0Xlnpn78ts","all regions",17630397442231169024
"2011","February 27, 2024 at 07:44PM","2024-02-27","2024-02-27T18:23:52Z","gender confusion","o3a7fJzR9nY","UCNCY2HGNRiXPqWejJDaWY8w","USA Gymnastics","https://www.youtube.com/watch?v=o3a7fJzR9nY",NA,15648170854463737856
"2012","July 09, 2024 at 10:20AM","2024-07-09","2024-07-09T14:17:32Z","transgender","O3xmpllzPrw","UC_vFLohxs5PkAxlk7Y6jEtw","ABC 7 Chicago","https://www.youtube.com/watch?v=O3xmpllzPrw","USA",11193014132467406848
"2013","May 26, 2024 at 05:15PM","2024-05-26","2024-05-26T21:00:12Z","transgender","O5dv4GKAUOI","UCg40OxZ1GYh3u3jBntB6DLg","Forbes Breaking News","https://www.youtube.com/watch?v=O5dv4GKAUOI","all regions",1916116072231156224
"2014","May 26, 2024 at 05:15PM","2024-05-26","2024-05-26T21:00:12Z","transgender","O5dv4GKAUOI","UCg40OxZ1GYh3u3jBntB6DLg","Forbes Breaking News","https://www.youtube.com/watch?v=O5dv4GKAUOI","USA",11193014132467406848
"2015","August 11, 2024 at 07:26PM","2024-08-11","2024-08-11T17:13:24Z","gender confusion","O6h0xdQSMNg","UCETE4rKzRRjqM0JaB7TlPpQ","KSAT 12","https://www.youtube.com/watch?v=O6h0xdQSMNg",NA,15648170854463737856
"2016","August 12, 2024 at 02:48PM","2024-08-12","2024-08-12T18:37:55Z","gender identity","O6lCFsdGoUk","UCQv44qD9R5Ae6Z3iUeZm7iQ","ABC 10 News","https://www.youtube.com/watch?v=O6lCFsdGoUk","all regions",14792114867614312448
"2017","November 26, 2024 at 08:15AM","2024-11-26","2024-11-26T07:10:31Z","gender identity","o7K8SJNxGAA","UC52X5wxOL_s5yw0dQk7NtgA","Associated Press","https://www.youtube.com/watch?v=o7K8SJNxGAA","USA",4028362110021709824
"2018","November 26, 2024 at 08:15AM","2024-11-26","2024-11-26T07:10:31Z","gender identity","o7K8SJNxGAA","UC52X5wxOL_s5yw0dQk7NtgA","Associated Press","https://www.youtube.com/watch?v=o7K8SJNxGAA","all regions",14792114867614312448
"2019","June 10, 2024 at 09:15PM","2024-06-10","2024-06-11T00:13:35Z","transgender","O9CEV2_a_u8","UCTln5ss6h6L_xNfMeujfPbg","Scripps News","https://www.youtube.com/watch?v=O9CEV2_a_u8","all regions",1916116072231156224
"2020","June 05, 2024 at 06:01PM","2024-06-05","2024-06-05T21:52:10Z","transgender","o9hJR5DypcU","UCaqEHP76q9TblVUO3sHFSQQ","wgaltv","https://www.youtube.com/watch?v=o9hJR5DypcU","all regions",1916116072231156224
"2021","June 05, 2024 at 06:01PM","2024-06-05","2024-06-05T21:52:10Z","transgender","o9hJR5DypcU","UCaqEHP76q9TblVUO3sHFSQQ","wgaltv","https://www.youtube.com/watch?v=o9hJR5DypcU","USA",11193014132467406848
"2022","August 15, 2024 at 08:33PM","2024-08-15","2024-08-16T00:29:21Z","transgender","o9w0syJDWK8","UCSu7Jg4YV70GOzXMPA0K8MA","KSNT News","https://www.youtube.com/watch?v=o9w0syJDWK8","all regions",1916116072231156224
"2023","December 11, 2024 at 01:07AM","2024-12-11","2024-12-11T06:06:37Z","transgender","oAcDfELZmKA","UCExxWMXIf8UR5xb4eQTdh7A","KREM 2 News","https://www.youtube.com/watch?v=oAcDfELZmKA","USA",11193014132467406848
"2024","December 11, 2024 at 01:07AM","2024-12-11","2024-12-11T06:06:37Z","transgender","oAcDfELZmKA","UCExxWMXIf8UR5xb4eQTdh7A","KREM 2 News","https://www.youtube.com/watch?v=oAcDfELZmKA","all regions",1916116072231156224
"2025","October 14, 2024 at 06:03AM","2024-10-14","2024-10-14T09:50:42Z","transgender","OACEDnUFh7Q","UCE2606prvXQc_noEqKxVJXA","ABS-CBN News","https://www.youtube.com/watch?v=OACEDnUFh7Q","all regions",1916116072231156224
"2026","October 14, 2024 at 06:03AM","2024-10-14","2024-10-14T09:50:42Z","transgender","OACEDnUFh7Q","UCE2606prvXQc_noEqKxVJXA","ABS-CBN News","https://www.youtube.com/watch?v=OACEDnUFh7Q","USA",11193014132467406848
"2027","April 17, 2024 at 12:15PM","2024-04-17","2024-04-17T15:45:52Z","gender confusion","oBCwNtXUmKU","UCYI_ychRnL7sJrG6PUSBpQA","CBN News","https://www.youtube.com/watch?v=oBCwNtXUmKU",NA,15648170854463737856
"2028","November 04, 2024 at 05:49AM","2024-11-04","2024-11-04T04:48:49Z","transgender","Ocd6h00XoZg","UCpw0wGgUldzyS2WDnS7pYKw","Iowa State Daily Online","https://www.youtube.com/watch?v=Ocd6h00XoZg","USA",11193014132467406848
"2029","February 03, 2024 at 01:35PM","2024-02-03","2024-02-02T20:25:30Z","gender identity","oCQDet56k_I","UCrbOGpnOudmETQ0WZkyvD8g","Calgary Herald","https://www.youtube.com/watch?v=oCQDet56k_I","all regions",14792114867614312448
"2030","August 16, 2024 at 06:12AM","2024-08-16","2024-08-16T03:51:34Z","gender identity","OCVfn9Xwu4g","UC72nbKQLSDyiSARhg0Ywj4w","9NEWS","https://www.youtube.com/watch?v=OCVfn9Xwu4g","USA",4028362110021709824
"2031","August 15, 2024 at 11:58PM","2024-08-15","2024-08-16T03:51:34Z","gender identity","OCVfn9Xwu4g","UC72nbKQLSDyiSARhg0Ywj4w","9NEWS","https://www.youtube.com/watch?v=OCVfn9Xwu4g","all regions",14792114867614312448
"2032","September 10, 2024 at 06:51PM","2024-09-10","2024-09-10T22:32:24Z","biological sex","Odir2Y2vFmQ","UC4HQkyqSlym3Ii-RqrDWsFA","WTRF","https://www.youtube.com/watch?v=Odir2Y2vFmQ","all regions",17630397442231169024
"2033","September 10, 2024 at 06:51PM","2024-09-10","2024-09-10T22:32:24Z","biological sex","Odir2Y2vFmQ","UC4HQkyqSlym3Ii-RqrDWsFA","WTRF","https://www.youtube.com/watch?v=Odir2Y2vFmQ","USA",16843718063138846720
"2034","February 29, 2024 at 03:42PM","2024-02-29","2024-02-29T20:40:25Z","transgender","OdSyKC9V7Xs","UCfmkz6A3aTJwJzox2xhAuRw","WRAL","https://www.youtube.com/watch?v=OdSyKC9V7Xs","USA",11193014132467406848
"2035","February 29, 2024 at 04:10PM","2024-02-29","2024-02-29T20:40:25Z","transgender","OdSyKC9V7Xs","UCfmkz6A3aTJwJzox2xhAuRw","WRAL","https://www.youtube.com/watch?v=OdSyKC9V7Xs","all regions",1916116072231156224
"2036","June 16, 2024 at 03:30PM","2024-06-16","2024-06-16T19:28:15Z","transgenderism","odTIbFjJvnw","UC0vn8ISa4LKMunLbzaXLnOQ","GBNews","https://www.youtube.com/watch?v=odTIbFjJvnw",NA,15658552694435684352
"2037","June 28, 2024 at 02:48PM","2024-06-28","2024-06-28T18:44:13Z","gender ideology","OdyM8sZ-bJc","UCeEPehSV8K34BL4PFzcTHkA","The Christian Institute","https://www.youtube.com/watch?v=OdyM8sZ-bJc",NA,8717893479030415360
"2038","February 28, 2024 at 10:28AM","2024-02-28","2024-02-28T11:06:58Z","gender ideology","Oe4dS2I737c","UCO0akufu9MOzyz3nvGIXAAw","Sky News Australia","https://www.youtube.com/watch?v=Oe4dS2I737c",NA,8717893479030415360
"2039","February 14, 2024 at 12:17PM","2024-02-14","2024-02-14T17:04:20Z","gender confusion","oecUWyobbkM","UCRntP8_e9ZPvlO0oru63cbQ","WNEP","https://www.youtube.com/watch?v=oecUWyobbkM",NA,15648170854463737856
"2040","August 25, 2024 at 09:53AM","2024-08-25","2024-08-25T13:40:47Z","transgender","OEGpTBQUZas","UCgBVz3EzHYKpPS0BITvLRsg","KXAN","https://www.youtube.com/watch?v=OEGpTBQUZas","USA",11193014132467406848
"2041","February 10, 2024 at 06:01PM","2024-02-10","2024-02-10T22:55:52Z","transgender","oeh1jHFOH-M","UCHTK-2W11Vh1V4uwofOfR4w","AP Archive","https://www.youtube.com/watch?v=oeh1jHFOH-M","USA",11193014132467406848
"2042","February 11, 2024 at 12:21AM","2024-02-11","2024-02-10T22:55:52Z","transgender","oeh1jHFOH-M","UCHTK-2W11Vh1V4uwofOfR4w","AP Archive","https://www.youtube.com/watch?v=oeh1jHFOH-M","all regions",1916116072231156224
"2043","April 02, 2024 at 02:55AM","2024-04-02","2024-04-02T00:30:31Z","transgender","oeP4QYBHXNc","UCz8QaiQxApLq8sLNcszYyJw","Firstpost","https://www.youtube.com/watch?v=oeP4QYBHXNc","all regions",1916116072231156224
"2044","April 01, 2024 at 11:39PM","2024-04-01","2024-04-02T00:30:31Z","transgender","oeP4QYBHXNc","UCz8QaiQxApLq8sLNcszYyJw","Firstpost","https://www.youtube.com/watch?v=oeP4QYBHXNc","USA",11193014132467406848
"2045","April 19, 2024 at 12:42AM","2024-04-19","2024-04-19T04:20:07Z","transgender","OGmRj6fC_Pg","UCmDTerxNU_gvCWLkIPkqghA","KATU News","https://www.youtube.com/watch?v=OGmRj6fC_Pg","USA",11193014132467406848
"2046","April 19, 2024 at 12:42AM","2024-04-19","2024-04-19T04:20:07Z","transgender","OGmRj6fC_Pg","UCmDTerxNU_gvCWLkIPkqghA","KATU News","https://www.youtube.com/watch?v=OGmRj6fC_Pg","all regions",1916116072231156224
"2047","March 15, 2024 at 05:46PM","2024-03-15","2024-03-15T14:38:01Z","gender confusion","ogY6vlHNUTM","UCmNZ27C9wocxLxZKyjAl-Uw","41NBC","https://www.youtube.com/watch?v=ogY6vlHNUTM",NA,15648170854463737856
"2048","July 18, 2024 at 05:50PM","2024-07-18","2024-07-18T11:31:30Z","biological sex","Oh1wk741G2g","UCRIi2dybGnHe3D9vdJJuU-Q","Irish Independent","https://www.youtube.com/watch?v=Oh1wk741G2g","all regions",17630397442231169024
"2049","February 07, 2024 at 04:14PM","2024-02-07","2024-02-07T20:03:29Z","transgender","oH4T3K1vwFs","UCoMdktPbSTixAyNGwb-UYkQ","Sky News","https://www.youtube.com/watch?v=oH4T3K1vwFs","all regions",1916116072231156224
"2050","February 07, 2024 at 03:22PM","2024-02-07","2024-02-07T20:03:29Z","transgender","oH4T3K1vwFs","UCoMdktPbSTixAyNGwb-UYkQ","Sky News","https://www.youtube.com/watch?v=oH4T3K1vwFs","USA",11193014132467406848
"2051","May 08, 2024 at 05:27PM","2024-05-08","2024-05-08T18:11:37Z","transgender","OhD75X_bIDU","UCg40OxZ1GYh3u3jBntB6DLg","Forbes Breaking News","https://www.youtube.com/watch?v=OhD75X_bIDU","all regions",1916116072231156224
"2052","April 25, 2024 at 01:37PM","2024-04-25","2024-04-25T17:20:54Z","gender identity","OHfrGUoDQv4","UCg40OxZ1GYh3u3jBntB6DLg","Forbes Breaking News","https://www.youtube.com/watch?v=OHfrGUoDQv4","USA",4028362110021709824
"2053","April 25, 2024 at 01:37PM","2024-04-25","2024-04-25T17:20:54Z","gender identity","OHfrGUoDQv4","UCg40OxZ1GYh3u3jBntB6DLg","Forbes Breaking News","https://www.youtube.com/watch?v=OHfrGUoDQv4","all regions",14792114867614312448
"2054","November 19, 2024 at 07:24PM","2024-11-19","2024-11-19T03:19:45Z","gender identity","OhO5TYKOw_A","UCzHN-FjWDMsgfGPvRq7oy-Q","FOX6 News Milwaukee","https://www.youtube.com/watch?v=OhO5TYKOw_A","all regions",14792114867614312448
"2055","August 18, 2024 at 08:20AM","2024-08-18","2024-08-18T03:59:46Z","gender identity","ohTH0Ya2CKM","UCYPvAwZP8pZhSMW8qs7cVCw","India Today","https://www.youtube.com/watch?v=ohTH0Ya2CKM","all regions",14792114867614312448
"2056","June 04, 2024 at 06:37PM","2024-06-04","2024-06-04T22:29:47Z","transgender","oiBSSKCScQk","UCwuZjWoiT30kDTz0G41Y8gQ","WMUR-TV","https://www.youtube.com/watch?v=oiBSSKCScQk","all regions",1916116072231156224
"2057","June 04, 2024 at 06:37PM","2024-06-04","2024-06-04T22:29:47Z","transgender","oiBSSKCScQk","UCwuZjWoiT30kDTz0G41Y8gQ","WMUR-TV","https://www.youtube.com/watch?v=oiBSSKCScQk","USA",11193014132467406848
"2058","November 23, 2024 at 11:07AM","2024-11-23","2024-11-22T18:30:39Z","gender ideology","oIhy7Keh0Sk","UC0vn8ISa4LKMunLbzaXLnOQ","GBNews","https://www.youtube.com/watch?v=oIhy7Keh0Sk",NA,8717893479030415360
"2059","February 01, 2024 at 02:44PM","2024-02-01","2024-02-01T19:13:43Z","gender identity","OIKOnHysaWw","UCfmkz6A3aTJwJzox2xhAuRw","WRAL","https://www.youtube.com/watch?v=OIKOnHysaWw","all regions",14792114867614312448
"2060","April 20, 2024 at 03:45PM","2024-04-20","2024-04-20T13:32:28Z","gender ideology","oIZBMxACs8E","UCeEPehSV8K34BL4PFzcTHkA","The Christian Institute","https://www.youtube.com/watch?v=oIZBMxACs8E",NA,8717893479030415360
"2061","May 31, 2024 at 10:56AM","2024-05-31","2024-05-31T14:24:41Z","biological sex","oj63SM5sNyI","UCeEPehSV8K34BL4PFzcTHkA","The Christian Institute","https://www.youtube.com/watch?v=oj63SM5sNyI","all regions",17630397442231169024
"2062","March 20, 2024 at 11:20PM","2024-03-20","2024-03-21T02:26:56Z","transgender","Oj6oUholY2Q","UC8p1vwvWtl6T73JiExfWs1g","CBS News","https://www.youtube.com/watch?v=Oj6oUholY2Q","all regions",1916116072231156224
"2063","September 16, 2024 at 07:15AM","2024-09-16","2024-09-16T11:07:36Z","gender identity","oJuaI19-jsg","UCoatUg8PSKJtE271l0e-P6A","GPonline.com","https://www.youtube.com/watch?v=oJuaI19-jsg","all regions",14792114867614312448
"2064","June 21, 2024 at 05:32AM","2024-06-21","2024-06-21T03:08:04Z","gender identity","ojYeO65voGk","UClMs26ViHFMy7MS897Alcxw","FOX 2 St. Louis","https://www.youtube.com/watch?v=ojYeO65voGk","all regions",14792114867614312448
"2065","April 27, 2024 at 01:13AM","2024-04-27","2024-04-27T04:57:51Z","transgender","ojzZz5uCNMc","UCNSfJB-VQeHpv5ThtV1VtBA","Island News","https://www.youtube.com/watch?v=ojzZz5uCNMc","all regions",1916116072231156224
"2066","April 27, 2024 at 01:13AM","2024-04-27","2024-04-27T04:57:51Z","transgender","ojzZz5uCNMc","UCNSfJB-VQeHpv5ThtV1VtBA","Island News","https://www.youtube.com/watch?v=ojzZz5uCNMc","USA",11193014132467406848
