"the_day","month","year","keyword","EntryTitle","pullURL","subname","post_ID","EntryURL"
2025-02-11,2,2025,"transgenderism","Autism Epidemic Increasingly Responsible for Transgender Crisis - Substack","substack.com","substack.com","156812259","https://substack.com/home/post/p-156812259?utm_campaign=post&utm_medium=web"
2025-02-11,2,2025,"transgenderism","The Inertia of Trump 2.0 - by Michael Smith - Substack","substack.com","substack.com","156900758","https://substack.com/home/post/p-156900758?utm_campaign=post&utm_medium=web"
2025-02-12,2,2025,"gender ideology","Breast Binding, Genital Tucking, & the Lie of 'Safe Gender Affirmation'. - Substack","substack.com","substack.com","156964026","https://substack.com/home/post/p-156964026?utm_campaign=post&utm_medium=web"
2025-02-12,2,2025,"gender confusion","Rick Warren Claims Jesus Was a Political Centrist Because He Was Crucified Between Two Thieves","substack.com","substack.com","156995868","https://substack.com/home/post/p-156995868?utm_campaign=post&utm_medium=web"
2025-02-13,2,2025,"gender confusion","15 *very* weird facts about Robert F. Kennedy Jr. - Substack","substack.com","substack.com","157069635","https://substack.com/home/post/p-157069635?utm_campaign=post&utm_medium=web"
2025-02-13,2,2025,"gender ideology","Military Schools Ban ""Gender Ideology"" Material, Enact Book Bans And Don't Say Gay Policies","substack.com","substack.com","157095045","https://substack.com/home/post/p-157095045?utm_campaign=post&utm_medium=web"
2025-02-14,2,2025,"transgenderism","Obsidian Makes Pronoun Display Optional In 'Avowed,' But Still Promotes Transgender Ideology","substack.com","substack.com","157140480","https://substack.com/home/post/p-157140480?utm_campaign=post&utm_medium=web"
2025-02-15,2,2025,"transgenderism","Understanding Biology ≠ Biological Essentialism - Substack","substack.com","substack.com","157195493","https://substack.com/home/post/p-157195493?utm_campaign=post&utm_medium=web"
2025-02-17,2,2025,"transgenderism","Russia and America Can Reach an Agreement. Ukraine and Europe Will Have to Answer for ...","substack.com","substack.com","157312332","https://substack.com/home/post/p-157312332?utm_campaign=post&utm_medium=web"
2025-02-17,2,2025,"gender ideology","If I Were the Devil: An AI's Perspective on the Destruction of the Family","substack.com","substack.com","156884167","https://substack.com/home/post/p-156884167?utm_campaign=post&utm_medium=web"
2025-02-17,2,2025,"gender ideology","How Psychology's Ideological Shift Harms Gender-Confused Children - Substack","substack.com","substack.com","156129016","https://substack.com/home/post/p-156129016?utm_campaign=post&utm_medium=web"
2025-02-18,2,2025,"transgenderism","Is Hollywood Becoming Politically Incorrect? - by Ely - Substack","substack.com","substack.com","157237138","https://substack.com/home/post/p-157237138?utm_campaign=post&utm_medium=web"
2025-02-20,2,2025,"gender ideology","Donald Trump Issued an Executive Order Opposing Radical Gender Ideology in Schools","substack.com","substack.com","157501079","https://substack.com/home/post/p-157501079?utm_campaign=post&utm_medium=web"
2025-02-20,2,2025,"transgenderism","“Zizian”, a violent, Transgender Cult, conducts murder spree across the nation including the ...","substack.com","substack.com","157412732","https://substack.com/home/post/p-157412732?utm_campaign=post&utm_medium=web"
2025-02-21,2,2025,"gender confusion","Why Are Young Christian Men More Drawn to JD Vance Than The Gospel Coalition?","substack.com","substack.com","157566984","https://substack.com/home/post/p-157566984?utm_campaign=post&utm_medium=web"
2025-02-21,2,2025,"transgenderism","Autogynephilia: The Unspoken Side of Transgenderism - Substack","substack.com","substack.com","157608397","https://substack.com/home/post/p-157608397?utm_campaign=post&utm_medium=web"
2025-02-21,2,2025,"gender confusion","Autogynephilia: The Unspoken Side of Transgenderism - Substack","substack.com","substack.com","157608397","https://substack.com/home/post/p-157608397?utm_campaign=post&utm_medium=web"
2025-02-22,2,2025,"gender ideology","The ""Trans Umbrella"" is Getting Bigger - Inspecting Gender - Substack","substack.com","substack.com","157622577","https://substack.com/home/post/p-157622577?utm_campaign=post&utm_medium=web"
2025-02-22,2,2025,"transgenderism","Trump fires most military heads - Substack","substack.com","substack.com","157686454","https://substack.com/home/post/p-157686454?utm_campaign=post&utm_medium=web"
2025-02-22,2,2025,"gender ideology","The Case of the Disappearing Data - Substack","substack.com","substack.com","157633357","https://substack.com/home/post/p-157633357?utm_campaign=post&utm_medium=web"
2025-02-22,2,2025,"transgenderism","Natural Law ≠ Moral Realism - by Amos Wollen - Going Awol - Substack","substack.com","substack.com","157688482","https://substack.com/home/post/p-157688482?utm_campaign=post&utm_medium=web"
2025-02-23,2,2025,"gender ideology","Sunday Scribblings - Tom Hayes' Substack","substack.com","substack.com","157728923","https://substack.com/home/post/p-157728923?utm_campaign=post&utm_medium=web"
2025-02-23,2,2025,"gender ideology","Doctor No - by Dusty Masterson - Substack","substack.com","substack.com","157706437","https://substack.com/home/post/p-157706437?utm_campaign=post&utm_medium=web"
2025-02-24,2,2025,"transgenderism","CHANGE MY MIND - an experiment - by Ani O'Brien - Substack","substack.com","substack.com","157492855","https://substack.com/home/post/p-157492855?utm_campaign=post&utm_medium=web"
2025-02-24,2,2025,"gender ideology","CHANGE MY MIND - an experiment - by Ani O'Brien - Substack","substack.com","substack.com","157492855","https://substack.com/home/post/p-157492855?utm_campaign=post&utm_medium=web"
2025-02-24,2,2025,"gender confusion","The Sequel to the Fall of the Cabal, part 11-20 - Substack","substack.com","substack.com","157818255","https://substack.com/home/post/p-157818255?utm_campaign=post&utm_medium=web"
2025-02-25,2,2025,"transgenderism","The Spies Are Sickos - Rod Dreher's Diary - Substack","substack.com","substack.com","157865089","https://substack.com/home/post/p-157865089?utm_campaign=post&utm_medium=web"
2025-02-25,2,2025,"gender confusion","Judge Jeanine GOES OFF on Jessica Tarlov for crazy gender confusion during Fox News clash","substack.com","substack.com","157880691","https://substack.com/home/post/p-157880691?utm_campaign=post&utm_medium=web"
2025-02-26,2,2025,"gender ideology","An Open Letter to Administrators of Institutionalized Dysphoria - Substack","substack.com","substack.com","157977500","https://substack.com/home/post/p-157977500?utm_campaign=post&utm_medium=web"
2025-02-27,2,2025,"transgenderism","Upcoming Livestream Q&A with Professor David Betz - Substack","substack.com","substack.com","158026998","https://substack.com/home/post/p-158026998?utm_campaign=post&utm_medium=web"
2025-02-27,2,2025,"transgenderism","Spiked's quarter-century - Joanna Williams - Substack","substack.com","substack.com","158023890","https://substack.com/home/post/p-158023890?utm_campaign=post&utm_medium=web"
2025-02-27,2,2025,"gender ideology","Spiked's quarter-century - Joanna Williams - Substack","substack.com","substack.com","158023890","https://substack.com/home/post/p-158023890?utm_campaign=post&utm_medium=web"
2025-02-27,2,2025,"gender confusion","The Peaceful Race From The Heavens - by Matt Osborne - Substack","substack.com","substack.com","157940872","https://substack.com/home/post/p-157940872?utm_campaign=post&utm_medium=web"
2025-02-27,2,2025,"transgenderism","Follow-up letter with Governor DeWine - by Nancy - Substack","substack.com","substack.com","158055212","https://substack.com/home/post/p-158055212?utm_campaign=post&utm_medium=web"
2025-02-27,2,2025,"gender ideology","Follow-up letter with Governor DeWine - by Nancy - Substack","substack.com","substack.com","158055212","https://substack.com/home/post/p-158055212?utm_campaign=post&utm_medium=web"
2025-03-01,3,2025,"gender ideology","How to Define ""Gender Ideology"" - Ray Alex Williams - Substack","substack.com","substack.com","158189876","https://substack.com/home/post/p-158189876?utm_campaign=post&utm_medium=web"
2025-03-01,3,2025,"transgenderism","How to Define ""Gender Ideology"" - Ray Alex Williams - Substack","substack.com","substack.com","158189876","https://substack.com/home/post/p-158189876?utm_campaign=post&utm_medium=web"
2025-03-02,3,2025,"gender ideology","Enough with gender-neutral language already - Substack","substack.com","substack.com","158192143","https://substack.com/home/post/p-158192143?source=queue"
2025-03-02,3,2025,"gender ideology","Trump in Orwell's Mirror - by Grace Isabella - Substack","substack.com","substack.com","158004985","https://substack.com/home/post/p-158004985?utm_campaign=post&utm_medium=web"
2025-03-02,3,2025,"gender ideology","The Week Ahead - Civil Discourse with Joyce Vance","joycevance.substack.com","joycevance","the week ahead cff","https://joycevance.substack.com/p/the-week-ahead-cff"
2025-03-03,3,2025,"gender ideology","Going Undercover at Corporate 'Trans' Training - Substack","substack.com","substack.com","158180594","https://substack.com/home/post/p-158180594?utm_campaign=post&utm_medium=web"
2025-03-03,3,2025,"transgenderism","Digital Brains in Silicon Vats - by Timothy Pitt-Payne - Substack","substack.com","substack.com","157386984","https://substack.com/home/post/p-157386984?utm_campaign=post&utm_medium=web"
2025-03-03,3,2025,"gender ideology","Dispatches from Deutschland: If You Know Nothing, You Will Believe Everything (Part 2) - Substack","substack.com","substack.com","151498551","https://substack.com/home/post/p-151498551?utm_campaign=post&utm_medium=web"
2025-03-03,3,2025,"gender ideology","The Strange Construct of Gender Ideology Takes Another Hit - Substack","substack.com","substack.com","158305296","https://substack.com/home/post/p-158305296?utm_campaign=post&utm_medium=web"
2025-03-04,3,2025,"gender ideology","The True Origins of Gender Ideology: A Manufactured Crisis of Trauma and Lies - Home | Substack","substack.com","substack.com","157996349","https://substack.com/home/post/p-157996349"
2025-03-04,3,2025,"gender confusion","how billy became becky (and parents weren't told) - Substack","substack.com","substack.com","158369494","https://substack.com/home/post/p-158369494?utm_campaign=post&utm_medium=web"
2025-03-05,3,2025,"gender ideology","Gender Politics - by Bill King - The Sound & Reason - Substack","substack.com","substack.com","158431928","https://substack.com/home/post/p-158431928?utm_campaign=post&utm_medium=web"
2025-03-05,3,2025,"transgenderism","The Winner's Address - by David S. Bernstein - Substack","substack.com","substack.com","158418491","https://substack.com/home/post/p-158418491?utm_campaign=post&utm_medium=web"
2025-03-05,3,2025,"transgenderism","Delusional Old Men & Washed Up Politicians","substack.com","substack.com","158472426","https://substack.com/home/post/p-158472426?utm_campaign=post&utm_medium=web"
2025-03-06,3,2025,"transgenderism","Classic Doctor Who Director Demands More LGBTQ In Ncuti Gatwa Season 2: ""If He's Gay ...","substack.com","substack.com","158527637","https://substack.com/home/post/p-158527637?utm_campaign=post&utm_medium=web"
2025-03-06,3,2025,"gender ideology","Void of Truth: RI ACLU sues Trump Administration over gender ideology prohibitions in arts grants","steveahlquist.substack.com","steveahlquist","void of truth ri aclu sues trump","https://steveahlquist.substack.com/p/void-of-truth-ri-aclu-sues-trump?utm_source=substack&utm_medium=email&utm_content=share&action=share"
